GroupId,PassengerId,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_num,Cabin_side_P,Cabin_side_S,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
2029,01,True,False,False,False,False,False,False,False,False,True,False,False,400,True,False,55 Cancri e,43.0,False,0.0,6.0,730.0,1.0,0.0,Lyne Camerrison,False
2032,01,False,False,True,True,False,False,False,False,False,True,False,False,402,True,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Powl Shcad,True
2034,01,True,False,False,False,False,False,False,False,False,True,False,False,393,False,True,TRAPPIST-1e,42.0,False,399.0,75.0,38.0,771.0,0.0,Anton Pearsalason,False
2038,01,True,False,False,False,False,False,False,False,False,True,False,False,404,True,False,TRAPPIST-1e,21.0,False,6.0,133.0,503.0,0.0,2.0,Racyle Ingston,False
2040,01,False,True,False,True,False,True,False,False,False,False,False,False,85,False,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Lesaten Stiven,True
2040,02,False,True,False,True,False,True,False,False,False,False,False,False,85,False,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Alramak Stiven,True
2041,01,True,False,False,True,False,False,False,False,False,False,True,False,327,True,False,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Pattin Weavesend,True
2042,01,True,False,False,False,False,False,False,False,False,True,False,False,394,False,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,785.0,19.0,Rosiey Floways,False
2043,01,False,False,True,True,False,False,False,False,False,True,False,False,395,False,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Goles Teake,True
2044,01,True,False,False,False,False,False,False,False,False,True,False,False,396,False,True,TRAPPIST-1e,27.0,,0.0,0.0,634.0,1.0,23.0,Breney Conleydenan,True
2045,01,True,False,False,True,False,False,False,False,False,False,True,False,324,False,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Gaylah Whitneyes,True
2046,01,True,False,False,True,False,False,False,False,False,False,True,False,328,True,False,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Luison Beston,False
2051,01,True,False,False,False,False,False,False,False,True,False,False,False,126,True,False,TRAPPIST-1e,20.0,False,2.0,0.0,694.0,0.0,22.0,,True
2052,01,False,False,True,False,False,False,False,False,True,False,False,False,151,False,True,TRAPPIST-1e,31.0,False,162.0,1211.0,4.0,0.0,1.0,Jele Balle,True
2053,01,False,True,False,False,False,False,True,False,False,False,False,False,68,True,False,55 Cancri e,26.0,False,281.0,741.0,13.0,0.0,4724.0,Tabbah Wasede,False
2054,01,False,True,False,False,False,False,True,False,False,False,False,False,69,True,False,55 Cancri e,39.0,False,0.0,5.0,0.0,1528.0,1119.0,Alark Stivelte,False
2055,01,True,False,False,False,False,False,False,False,False,False,True,False,330,True,False,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Belly Woodwinez,False
2055,02,True,False,False,False,False,False,False,False,False,False,True,False,330,True,False,PSO J318.5-22,32.0,False,0.0,58.0,0.0,0.0,642.0,Sall Woodwinez,True
2055,03,True,False,False,True,False,False,False,False,False,False,True,False,330,True,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,,True
2055,04,True,False,False,False,False,False,False,False,False,False,True,False,330,True,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Lesley Woodwinez,True
2055,05,True,False,False,True,False,False,False,False,False,False,True,False,330,True,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Harlen Woodwinez,True
2055,06,True,False,False,True,False,False,False,False,False,False,True,False,330,True,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Janee Canton,False
2056,01,True,False,False,True,False,False,False,False,False,False,True,False,331,True,False,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Marynk Hanghanson,False
2056,02,True,False,False,False,False,False,False,False,False,True,False,False,407,True,False,TRAPPIST-1e,14.0,False,16.0,0.0,0.0,712.0,149.0,Claura Hanghanson,False
2056,03,True,False,False,False,False,False,False,False,False,True,False,False,407,True,False,TRAPPIST-1e,68.0,False,0.0,286.0,0.0,1739.0,13.0,Elany Hanghanson,False
2056,04,True,False,False,True,False,False,False,False,False,False,True,False,331,True,False,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Philia Hanghanson,True
2059,01,True,False,False,False,False,False,False,False,False,False,True,False,333,True,False,TRAPPIST-1e,55.0,False,2.0,0.0,0.0,0.0,907.0,Ellena Moodmandez,True
2060,01,True,False,False,False,False,False,False,False,False,False,True,False,327,False,True,55 Cancri e,22.0,False,1430.0,0.0,0.0,0.0,423.0,Anniey Baketton,False
2061,01,False,True,False,False,False,False,False,True,False,False,False,False,65,True,False,TRAPPIST-1e,34.0,False,0.0,5063.0,0.0,56.0,327.0,Dscha Sedece,True
2062,01,False,False,True,True,False,False,False,False,False,True,False,False,398,False,True,TRAPPIST-1e,17.0,False,583.0,0.0,753.0,0.0,0.0,,False
2063,01,True,False,False,True,False,False,False,False,False,False,True,False,328,False,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Mistie Leonaldez,False
2065,01,True,False,False,False,False,False,False,False,False,True,False,False,410,True,False,TRAPPIST-1e,13.0,False,12.0,0.0,0.0,0.0,1963.0,Lavey Jeffey,False
2066,01,True,False,False,True,False,False,False,False,False,False,True,False,329,False,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Bryany Chapmaney,True
2067,01,False,True,False,True,False,False,True,False,False,False,False,False,70,True,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Alatrin Sprender,True
2067,02,False,True,False,False,False,False,True,False,False,False,False,False,70,True,False,TRAPPIST-1e,27.0,True,0.0,0.0,72.0,668.0,2713.0,Asellan Sprender,False
2070,01,True,False,False,False,False,False,False,False,True,False,False,False,127,True,False,TRAPPIST-1e,17.0,False,3.0,1.0,533.0,326.0,0.0,Sanda Gilleyons,True
2071,01,False,True,False,False,False,False,True,False,False,False,False,False,78,False,True,55 Cancri e,45.0,False,0.0,3559.0,0.0,3615.0,163.0,Zaninon Subateful,False
2071,02,False,True,False,False,False,False,True,False,False,False,False,False,78,False,True,55 Cancri e,28.0,False,167.0,2406.0,71.0,283.0,650.0,Alduson Subateful,True
2073,01,True,False,False,False,False,False,False,False,False,True,False,False,401,False,True,TRAPPIST-1e,23.0,False,177.0,0.0,7.0,0.0,448.0,Landa Rivanseney,False
2074,01,False,True,False,False,False,False,False,True,False,False,False,False,69,False,True,TRAPPIST-1e,24.0,False,1289.0,3343.0,0.0,4996.0,729.0,Sadir Alaring,False
2074,02,False,True,False,False,False,False,False,True,False,False,False,False,69,False,True,TRAPPIST-1e,23.0,False,9.0,4081.0,0.0,0.0,16.0,Mergas Alaring,True
2075,01,True,False,False,False,False,False,False,False,False,True,False,False,402,False,True,55 Cancri e,29.0,False,270.0,0.0,0.0,25.0,343.0,Janne Yatters,False
2080,01,True,False,False,False,False,False,False,False,False,False,True,False,334,True,False,TRAPPIST-1e,46.0,False,430.0,0.0,340.0,52.0,61.0,Henryn Joycerton,False
2081,01,True,False,False,False,False,False,False,False,False,True,False,False,411,True,False,PSO J318.5-22,17.0,False,8.0,911.0,0.0,0.0,0.0,Brie Moodsey,True
2082,01,True,False,False,False,False,False,False,False,False,False,True,False,335,True,False,TRAPPIST-1e,20.0,False,0.0,0.0,4.0,35.0,769.0,Carlie Kirks,False
2083,01,True,False,False,False,False,False,False,False,False,True,False,False,407,False,True,TRAPPIST-1e,24.0,False,121.0,20.0,0.0,68.0,506.0,Wen Gibbsonton,False
2084,01,False,True,False,False,True,False,False,False,False,False,False,False,16,True,False,TRAPPIST-1e,40.0,False,19.0,10.0,1.0,4759.0,6007.0,Aston Boltund,False
2084,02,False,True,False,True,True,False,False,False,False,False,False,False,16,True,False,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Dyonon Boltund,True
2085,01,False,True,False,False,False,False,True,False,False,False,False,False,72,True,False,TRAPPIST-1e,38.0,False,0.0,590.0,2640.0,6202.0,99.0,Algedia Unaasor,False
2086,01,False,True,False,False,True,False,False,False,False,False,False,False,26,False,True,TRAPPIST-1e,65.0,False,51.0,4451.0,0.0,20.0,397.0,Marf Wasterivel,True
2086,02,False,True,False,False,True,False,False,False,False,False,False,False,26,False,True,TRAPPIST-1e,19.0,False,0.0,1342.0,0.0,152.0,556.0,Aldera Wasterivel,True
2087,01,True,False,False,False,False,False,False,False,False,True,False,False,408,False,True,TRAPPIST-1e,54.0,False,0.0,0.0,872.0,0.0,1.0,Olliey Brownings,True
2088,01,True,False,False,False,False,False,False,False,False,True,False,False,409,False,True,55 Cancri e,38.0,False,0.0,717.0,0.0,0.0,0.0,Eriey Weaves,False
2088,02,True,False,False,False,False,False,False,False,False,False,True,False,331,False,True,TRAPPIST-1e,40.0,False,51.0,0.0,1.0,368.0,509.0,Len Weaves,True
2089,01,True,False,False,False,False,False,False,False,False,True,False,False,412,True,False,PSO J318.5-22,21.0,False,3.0,2.0,133.0,0.0,549.0,Sonard Sterreray,False
2090,01,True,False,False,False,False,False,False,False,False,True,False,False,413,True,False,TRAPPIST-1e,22.0,False,8.0,0.0,801.0,0.0,12.0,Dia Watkinsley,True
2091,01,True,False,False,False,False,False,False,False,False,True,False,False,414,True,False,TRAPPIST-1e,33.0,False,356.0,5.0,0.0,245.0,0.0,Arlie Woodwinez,False
2092,01,False,False,True,False,False,False,False,True,False,False,False,False,70,False,True,TRAPPIST-1e,18.0,False,29.0,0.0,2315.0,0.0,1.0,Muffs Blan,True
2092,02,False,False,True,False,False,False,False,False,True,False,False,False,153,False,True,TRAPPIST-1e,43.0,False,546.0,0.0,41.0,710.0,0.0,Wins Stpie,False
2092,03,False,False,True,False,False,False,False,False,False,True,False,False,82,False,True,TRAPPIST-1e,13.0,,6726.0,0.0,1605.0,1266.0,0.0,Cray Stpie,False
2092,04,False,False,True,False,False,False,False,False,False,True,False,False,410,False,True,TRAPPIST-1e,26.0,False,1751.0,0.0,0.0,0.0,0.0,,False
2092,05,False,False,True,False,False,False,False,True,False,False,False,False,70,False,True,TRAPPIST-1e,22.0,False,2300.0,0.0,22.0,256.0,0.0,Jur Stpie,False
2094,01,False,False,True,True,False,False,False,False,False,True,False,False,415,True,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Lles Buncy,True
2095,01,True,False,False,False,False,False,False,False,False,True,False,False,411,False,True,PSO J318.5-22,25.0,False,0.0,11.0,0.0,13.0,1344.0,Mabley Gallencis,False
2096,01,False,False,True,False,False,False,False,False,False,True,False,False,412,False,True,TRAPPIST-1e,29.0,False,216.0,10.0,611.0,594.0,0.0,Milly Kité,False
2096,02,False,False,True,False,False,False,False,False,False,True,False,False,412,False,True,TRAPPIST-1e,49.0,False,1624.0,0.0,68.0,7.0,0.0,Weaffs Kinie,False
2097,01,False,True,False,True,False,True,False,False,False,False,False,False,86,False,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Tetra Roftfuling,True
2099,01,False,False,True,False,False,False,False,True,False,False,False,False,71,False,True,,45.0,False,10.0,1095.0,1474.0,0.0,0.0,Cupers Boste,True
2100,01,True,False,False,False,False,False,False,False,False,True,False,False,413,False,True,PSO J318.5-22,45.0,False,0.0,0.0,734.0,3.0,5.0,Garyan Briggins,True
2102,01,False,True,False,False,False,False,True,False,False,False,False,False,79,False,True,TRAPPIST-1e,30.0,False,63.0,9314.0,249.0,2624.0,4538.0,Giedia Seadler,False
2104,01,True,False,False,False,False,False,False,False,False,True,False,False,414,False,True,TRAPPIST-1e,29.0,False,776.0,0.0,4.0,0.0,23.0,Sonard Bootez,False
2104,02,True,False,False,False,False,False,False,False,False,True,False,False,82,False,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Brinez Bootez,False
2105,01,True,False,False,True,False,False,False,False,False,False,True,False,335,False,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Benda Loway,False
2106,01,True,False,False,False,False,False,False,False,False,False,True,False,336,False,True,55 Cancri e,20.0,False,1.0,0.0,0.0,4926.0,1.0,Bertle Calhounez,False
2107,01,True,False,False,False,False,False,False,False,False,False,True,False,338,True,False,TRAPPIST-1e,33.0,False,235.0,2.0,1.0,650.0,0.0,Sylvin Haynardy,False
2110,01,True,False,False,True,False,False,False,False,False,False,True,False,339,True,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Ernice Joynewtonks,False
2111,01,False,False,True,False,False,False,False,False,False,True,False,False,417,True,False,TRAPPIST-1e,24.0,False,600.0,593.0,1404.0,0.0,1.0,Beals Blan,False
2112,01,False,False,True,False,False,False,False,False,False,True,False,False,418,True,False,TRAPPIST-1e,29.0,False,860.0,305.0,18.0,1415.0,0.0,Latsts Perty,False
2114,01,False,True,False,True,False,True,False,False,False,False,False,False,87,False,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Gollux Folhal,True
2115,01,False,True,False,True,False,False,False,True,False,False,False,False,72,False,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Schird Oinded,True
2116,01,True,False,False,True,False,False,False,False,False,False,True,False,339,False,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Dellie Waderoachez,False
2117,01,False,True,False,False,False,False,False,False,False,True,False,False,82,False,True,TRAPPIST-1e,31.0,False,0.0,8718.0,0.0,13036.0,267.0,Azet Rocketedy,False
2118,01,True,False,False,True,False,False,False,False,False,False,True,False,340,True,False,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,Kene Macdonadows,False
2120,01,False,False,True,False,False,False,False,True,False,False,False,False,73,False,True,TRAPPIST-1e,49.0,False,0.0,0.0,1058.0,0.0,0.0,Prah Bla,True
2121,01,True,False,False,True,False,False,False,False,False,False,True,False,341,True,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Timyra Peterstarks,False
2123,01,True,False,False,True,False,False,False,False,False,False,True,False,342,True,False,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Dianya Johnsondez,False
2123,02,True,False,False,True,False,False,False,False,False,False,True,False,342,True,False,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,France Johnsondez,True
2124,01,True,False,False,False,False,False,False,False,False,False,True,False,341,False,True,55 Cancri e,21.0,False,770.0,0.0,0.0,40.0,0.0,Ine Litthews,False
2125,01,True,False,False,False,False,False,False,False,False,False,True,False,343,True,False,TRAPPIST-1e,18.0,False,0.0,1.0,0.0,80.0,826.0,Stenny Pagedy,False
2126,01,True,False,False,False,False,False,False,False,False,True,False,False,415,False,True,TRAPPIST-1e,,False,717.0,0.0,0.0,0.0,0.0,Natha Ricews,False
2127,01,True,False,False,False,False,False,False,False,False,True,False,False,419,True,False,TRAPPIST-1e,19.0,False,721.0,62.0,7.0,0.0,0.0,Dorice Bailes,True
2128,01,True,False,False,False,False,False,False,False,False,False,True,False,344,True,False,TRAPPIST-1e,22.0,False,624.0,0.0,0.0,0.0,185.0,Artis Sancockett,False
2129,01,True,False,False,False,False,False,False,False,False,True,False,False,420,True,False,TRAPPIST-1e,17.0,False,736.0,0.0,2.0,20.0,0.0,Rice Camerrison,False
2130,01,True,False,False,False,False,False,False,False,False,True,False,False,421,True,False,PSO J318.5-22,13.0,False,0.0,2.0,480.0,10.0,176.0,Marine Oneiles,False
2131,01,True,False,False,False,False,False,False,False,True,False,False,False,128,True,False,TRAPPIST-1e,26.0,False,0.0,5.0,0.0,91.0,900.0,Terrie Mayder,False
2133,01,False,False,True,False,False,False,False,True,False,False,False,False,74,False,True,TRAPPIST-1e,,False,1054.0,0.0,43.0,85.0,0.0,Caish Chrie,False
2133,02,False,False,True,True,False,False,False,False,False,True,False,False,416,False,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Elfs Chrie,True
2134,01,False,False,True,False,False,False,False,False,False,True,False,False,422,True,False,TRAPPIST-1e,20.0,False,1146.0,0.0,0.0,0.0,3.0,Mes Pimne,False
2135,01,True,False,False,False,False,False,False,False,True,False,False,False,129,True,False,TRAPPIST-1e,20.0,False,75.0,0.0,0.0,1545.0,0.0,Tin Monroellynn,False
2135,02,True,False,False,True,False,False,False,False,True,False,False,False,129,True,False,TRAPPIST-1e,23.0,False,426.0,0.0,362.0,0.0,0.0,Aarone Monroellynn,False
2136,01,True,False,False,False,False,False,False,False,False,False,True,False,343,False,True,TRAPPIST-1e,61.0,False,2.0,0.0,17.0,868.0,28.0,Sallie Waltonnedy,False
2137,01,False,False,True,True,False,False,False,False,False,True,False,False,423,True,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Lopedo Ruité,True
2137,02,False,False,True,False,False,False,False,False,False,True,False,False,423,True,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Stoate Queke,True
2137,03,False,False,True,False,False,False,False,False,False,True,False,False,423,True,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Slig Queke,True
2138,01,True,False,False,True,False,False,False,False,False,False,True,False,344,False,True,55 Cancri e,13.0,,0.0,0.0,0.0,0.0,0.0,Colly Powery,True
2139,01,False,False,True,True,False,False,False,False,False,True,False,False,417,False,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Gibil Razo,True
2140,01,True,False,False,False,False,False,False,False,False,True,False,False,424,True,False,TRAPPIST-1e,18.0,False,0.0,0.0,698.0,0.0,0.0,Andra Drakeekss,True
2141,01,True,False,False,False,False,False,False,False,True,False,False,False,130,True,False,55 Cancri e,66.0,False,0.0,0.0,1610.0,0.0,0.0,Annaha Rivanseney,True
2142,01,False,False,True,True,False,False,False,False,False,True,False,False,418,False,True,TRAPPIST-1e,39.0,,0.0,0.0,0.0,0.0,0.0,Tostex Pri,True
2143,01,True,False,False,False,False,False,False,False,False,True,False,False,419,False,True,TRAPPIST-1e,21.0,False,0.0,1433.0,0.0,1234.0,0.0,Justie Miltongson,False
2143,02,True,False,False,True,False,False,False,False,False,False,True,False,345,False,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Thel Miltongson,False
2144,01,True,False,False,True,False,False,False,False,False,True,False,False,82,False,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Helley Philliames,False
2145,01,True,False,False,False,False,False,False,False,False,True,False,False,425,True,False,TRAPPIST-1e,15.0,False,0.0,951.0,128.0,0.0,0.0,Karene Pecketton,False
2147,01,False,False,True,False,False,False,False,False,True,False,False,False,155,False,True,TRAPPIST-1e,,False,1146.0,0.0,47.0,0.0,105.0,Chon Ban,True
2148,01,True,False,False,False,False,False,False,False,False,True,False,False,420,False,True,TRAPPIST-1e,13.0,False,579.0,226.0,61.0,1.0,7.0,Ellana Grahangory,False
2149,01,False,True,False,True,False,True,False,False,False,False,False,False,89,False,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Altares Persed,True
2150,01,True,False,False,True,False,False,False,False,False,False,True,False,346,True,False,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Walley Prickmantes,False
2152,01,True,False,False,False,False,False,False,False,False,True,False,False,426,True,False,TRAPPIST-1e,45.0,False,2138.0,0.0,0.0,659.0,0.0,Eulah Bakericks,False
2153,01,True,False,False,True,False,False,False,False,False,False,True,False,347,True,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Alvia Daviddley,False
2154,01,True,False,False,False,False,False,False,False,False,False,True,False,348,True,False,TRAPPIST-1e,19.0,False,78.0,0.0,0.0,550.0,0.0,Regana Barles,False
2156,01,True,False,False,False,False,False,False,False,False,True,False,False,421,False,True,TRAPPIST-1e,49.0,False,651.0,25.0,0.0,849.0,2.0,Troya Cofferson,False
2158,01,True,False,False,False,False,False,False,False,False,True,False,False,423,False,True,TRAPPIST-1e,21.0,False,0.0,820.0,0.0,45.0,0.0,Joyn Moraleney,True
2159,01,True,False,False,False,False,False,False,False,False,True,False,False,424,False,True,TRAPPIST-1e,18.0,False,0.0,402.0,2027.0,0.0,0.0,Hencey Casez,True
2161,01,False,False,True,True,False,False,False,False,False,True,False,False,429,True,False,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Poselk Sidie,True
2162,01,False,False,True,True,False,False,False,False,False,True,False,False,425,False,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Ral Graie,True
2162,02,False,False,True,False,False,False,False,False,False,True,False,False,425,False,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Hoces Graie,True
2163,01,True,False,False,False,False,False,False,False,False,False,True,False,349,True,False,TRAPPIST-1e,27.0,False,0.0,0.0,6.0,745.0,22.0,Adanne Mosepherry,False
2164,01,False,True,False,True,False,True,False,False,False,False,False,False,63,True,False,TRAPPIST-1e,21.0,,0.0,0.0,0.0,0.0,0.0,Coxaton Queldry,True
2167,01,True,False,False,False,False,False,False,False,False,True,False,False,431,True,False,PSO J318.5-22,20.0,False,38.0,220.0,495.0,0.0,4.0,Weney Mckinn,False
2168,01,False,False,True,True,False,False,False,False,False,True,False,False,427,False,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Fow Lacke,True
2168,02,False,False,True,False,False,False,False,False,False,True,False,False,427,False,True,TRAPPIST-1e,20.0,False,212.0,0.0,991.0,0.0,13.0,Gorice Lacke,False
2171,01,True,False,False,False,False,False,False,False,False,True,False,False,433,True,False,TRAPPIST-1e,24.0,False,388.0,0.0,7.0,409.0,0.0,Sergia Camerrison,False
2171,02,True,False,False,False,False,False,False,False,False,False,True,False,351,True,False,TRAPPIST-1e,41.0,False,2.0,0.0,551.0,5577.0,68.0,Karene Camerrison,False
2172,01,True,False,False,False,False,False,False,False,False,False,True,False,347,False,True,PSO J318.5-22,23.0,False,0.0,774.0,0.0,0.0,0.0,Belly Barbes,True
2173,01,True,False,False,True,False,False,False,False,False,False,True,False,352,True,False,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Vina Landolphrey,True
2175,01,True,False,False,True,False,False,False,False,False,False,True,False,348,False,True,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,Gabria Callowery,True
2177,01,False,False,True,True,False,False,False,False,False,True,False,False,435,True,False,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Clech Colle,True
2179,01,False,True,False,False,False,False,True,False,False,False,False,False,80,False,True,TRAPPIST-1e,30.0,False,437.0,3585.0,0.0,4488.0,281.0,Eltaird Dianket,False
2180,01,True,False,False,False,False,False,False,False,False,True,False,False,428,False,True,55 Cancri e,24.0,False,1.0,0.0,0.0,318.0,247.0,Coreen Masquez,False
2182,01,False,True,False,False,False,True,False,False,False,False,False,False,64,True,False,TRAPPIST-1e,31.0,False,46.0,1935.0,0.0,995.0,1254.0,Unukath Tiouserful,False
2183,01,False,False,True,False,False,False,False,False,False,True,False,False,429,False,True,PSO J318.5-22,46.0,False,607.0,0.0,41.0,334.0,251.0,Cheeet Ruity,False
2183,02,False,False,True,False,False,False,False,False,False,True,False,False,429,False,True,TRAPPIST-1e,20.0,False,938.0,59.0,31.0,12.0,0.0,Prish Ruity,False
2186,01,True,False,False,True,False,False,False,False,False,False,True,False,350,False,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Ivanne Johnsby,False
2187,01,True,False,False,False,False,False,False,False,False,True,False,False,437,True,False,TRAPPIST-1e,30.0,False,0.0,236.0,0.0,1149.0,0.0,Hary Wiggson,False
2188,01,True,False,False,False,False,False,False,False,False,True,False,False,438,True,False,55 Cancri e,24.0,False,0.0,421.0,0.0,207.0,63.0,Ollip Hopez,False
2189,01,True,False,False,True,False,False,False,False,False,False,True,False,354,True,False,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,628.0,0.0,Nelly Cruzaley,False
2190,01,True,False,False,False,False,False,False,False,False,True,False,False,430,False,True,,20.0,False,1750.0,0.0,446.0,0.0,76.0,Allia Barris,False
2191,01,False,False,True,True,False,False,False,False,False,True,False,False,431,False,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Barkix Sidie,True
2193,01,True,False,False,False,False,False,False,False,False,True,False,False,439,True,False,PSO J318.5-22,25.0,False,0.0,0.0,619.0,0.0,70.0,Karlen Singtons,False
2194,01,True,False,False,True,False,False,False,False,False,False,True,False,352,False,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Danie Blacks,False
2195,01,True,False,False,False,False,False,False,False,False,True,False,False,440,True,False,TRAPPIST-1e,27.0,False,0.0,280.0,119.0,646.0,5.0,Naomie Coleyanglas,True
2196,01,False,True,False,False,False,True,False,False,False,False,False,False,65,True,False,TRAPPIST-1e,47.0,False,3.0,32.0,0.0,4027.0,1440.0,Muonin Veriedeezy,False
2196,02,False,True,False,False,False,True,False,False,False,False,False,False,65,True,False,55 Cancri e,26.0,False,26.0,4587.0,0.0,102.0,0.0,Zinonon Veriedeezy,True
2196,03,False,True,False,True,False,True,False,False,False,False,False,False,65,True,False,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Genubi Veriedeezy,True
2196,04,False,True,False,False,False,True,False,False,False,False,False,False,65,True,False,55 Cancri e,42.0,False,0.0,1180.0,0.0,2677.0,283.0,Alrairk Veriedeezy,False
2198,01,True,False,False,False,False,False,False,False,True,False,False,False,156,False,True,55 Cancri e,61.0,False,0.0,654.0,902.0,0.0,68.0,Joela Franey,True
2200,01,False,False,True,False,False,False,False,False,False,True,False,False,442,True,False,TRAPPIST-1e,29.0,False,1443.0,1108.0,47.0,0.0,0.0,Grawk Prité,False
2201,01,False,True,False,False,False,False,False,True,False,False,False,False,75,False,True,55 Cancri e,32.0,False,0.0,1968.0,13.0,1051.0,4.0,Suhelik Subateful,True
2202,01,False,False,True,False,False,False,False,False,False,True,False,False,443,True,False,TRAPPIST-1e,51.0,False,1671.0,0.0,17.0,0.0,0.0,Stmeal Horte,False
2203,01,False,False,True,False,False,False,False,True,False,False,False,False,76,False,True,TRAPPIST-1e,43.0,False,2019.0,0.0,560.0,0.0,0.0,Guanch Boyst,False
2204,01,False,True,False,True,False,True,False,False,False,False,False,False,90,False,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Taraid Aillyber,True
2205,01,True,False,False,False,False,False,False,False,True,False,False,False,157,False,True,TRAPPIST-1e,31.0,False,0.0,0.0,187.0,602.0,0.0,Brance Vandan,False
2206,01,True,False,False,False,False,False,False,False,False,True,False,False,432,False,True,PSO J318.5-22,13.0,False,0.0,14.0,857.0,0.0,72.0,Elindy Callowery,False
2207,01,True,False,False,False,False,False,False,False,False,False,True,False,354,False,True,TRAPPIST-1e,20.0,False,546.0,0.0,228.0,0.0,0.0,Andine Hales,False
2209,01,True,False,False,False,False,False,False,False,False,True,False,False,433,False,True,TRAPPIST-1e,29.0,False,1356.0,20.0,0.0,13.0,0.0,,False
2210,01,True,False,False,True,False,False,False,False,False,False,True,False,355,False,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Helly Hestes,False
2211,01,True,False,False,False,False,False,False,False,False,True,False,False,434,False,True,TRAPPIST-1e,15.0,False,0.0,2347.0,0.0,380.0,0.0,Amela Hurles,True
